5298,310,1734,16864,22605,9791,21367,12311,8683,20982,1509
5299,19716,2421,13983,16557,10976,21035,22671,21570,2935,21205
5300,8824,16422,1219,332,23429,10585,11169,3003,15457,6632
5301,2143,203,24002,1956,14307,10483,19312,23246,7255,8007
5302,5033,10631,24257,22808,11638,5065,21787,9965,4932,13837
5303,5124,8192,243,16076,13305,4711,8040,1678,1546,18292
5304,2510,19946,19013,13900,20863,20116,9811,19146,10459,14718
5305,19007,22068,7668,12804,3528,5524,10744,17489,7213,9433
5306,18131,17147,15024,16947,22736,12483,14724,2765,20326,818
5307,9563,8329,16318,2000,12333,1260,4771,2427,17658,22681
5308,22850,11167,14732,13814,5312,10392,2343,266,24006,9771
5309,13342,10669,7327,15059,4341,14046,10173,9362,3926,15645
5310,12821,23105,8708,17391,24148,13669,10970,2710,4813,5368
5311,7407,13733,19529,6822,9256,21874,14568,3751,11361,4777
5312,24006,11167,24212,1831,10662,14732,4588,5308,114,22850
5313,11036,1020,8741,18693,17624,3059,13775,13973,22134,22413
5314,16136,11209,9986,671,3027,6826,16303,18078,9284,17001
5315,3548,24126,6040,4695,18134,19418,16669,11594,3082,5223
5316,5833,5015,6419,15594,2885,10754,4631,9310,4796,2262
5317,1687,19397,13752,5205,24287,22023,23178,10566,7627,2707
5318,24076,16593,4817,23720,17212,15066,8623,9229,22813,12388
5319,2216,900,7113,18813,20301,8332,3930,19654,18299,1618
5320,4827,12000,8112,23898,17741,11704,23633,1689,300,11745
5321,6132,2061,23534,23131,162,3990,13565,10528,17192,6275
5322,13762,7079,4701,746,13045,22414,6608,21838,296,22555
5323,23939,476,14915,18760,23245,8084,23238,21304,12528,2466
5324,10978,1688,21479,11392,6088,17220,3773,15844,20887,13727
5325,10190,23513,14698,3658,3280,11298,21939,20444,14323,23000
5326,20109,4968,7843,21194,1872,3191,14415,7562,19995,16088
5327,14907,15562,15339,1342,22123,23497,11292,811,2705,19262
5328,3323,23210,10070,13033,10802,15539,20498,7783,23876,5567
5329,4577,3198,22802,23722,23174,19326,18565,9815,2663,23571
5330,22570,12877,14749,5212,4248,9086,4466,6119,16243,14944
5331,538,3384,11511,15602,22467,3868,5353,8372,7308,4690
5332,13886,722,9579,13976,2019,7925,10618,15890,21356,21309
5333,11118,20792,21854,8330,6103,3202,20564,11745,19655,13598
5334,12377,19987,18187,17321,14617,19794,13749,319,6303,23400
5335,18166,9114,18585,1965,16004,20626,12830,12219,4128,12119
5336,5564,18413,3157,20857,2986,1655,8450,11070,20934,10888
5337,19457,7679,12914,17858,4816,22910,10331,5082,7220,3656
5338,8727,12156,22009,11764,3168,7913,12833,10318,11722,24037
5339,16970,9680,19837,7632,2479,4715,16486,3245,5229,17960
5340,13436,6877,9217,21718,13586,3359,21606,12685,11494,4704
5341,5181,16190,9004,22363,3595,7966,14509,4315,19338,302
5342,22098,7316,12451,12816,12168,24275,8465,4461,5689,22745
5343,2639,10110,18535,14097,17104,5264,22869,6231,17311,16821
5344,1517,9507,9861,20358,14872,23001,24188,7139,21658,11894
5345,6488,6183,2792,15129,21326,14072,6317,21891,8987,17025
5346,20220,1314,7084,2328,5662,9572,14735,3737,11877,12275
5347,16103,2234,6863,13506,11065,23937,10697,21514,7899,9723
5348,3799,12043,10804,17765,13371,17719,4718,692,9809,18711
5349,20367,9759,22117,2338,24132,19640,11593,12134,1636,4256
5350,18629,4717,14377,20606,11709,23450,22485,2872,18009,6811
5351,21846,11028,8121,3984,1021,19752,3167,14830,23249,22019
5352,23561,18965,17048,5041,5670,4660,23423,5182,22351,1731
5353,7088,18476,13955,12871,11983,22467,538,11511,10725,5331
5354,22009,2596,14672,12833,21776,5059,9520,24122,10318,6827
5355,13383,4638,10985,12753,23593,9065,15200,24038,151,8535
5356,24270,12737,599,22683,0,20476,18429,1598,22873,3812
5357,16326,363,14466,12969,2827,13447,21078,2505,8278,16397
5358,11852,6659,11133,16623,1919,23975,4443,11619,21845,6208
5359,2435,2902,18517,14187,17499,17011,12095,15373,22444,514
5360,1316,23381,20520,3847,8826,20625,5990,9819,20630,17558
5361,21081,10088,1851,11555,619,21089,8421,20164,9662,14693
5362,11224,4430,20438,13075,8320,6101,18683,4186,1407,2971
5363,11378,466,22086,17035,7639,24163,22598,6519,4117,15853
5364,11962,18095,19641,19445,9800,2855,10896,21268,2600,14042
5365,1599,10439,19786,14471,6721,8805,20888,4120,20467,6610
5366,2265,21735,6311,19986,20973,14383,24000,5768,8045,7033
5367,13839,2035,9732,18689,20822,12474,8677,24137,16877,24231
5368,19512,21538,13669,12338,23105,2710,22784,22600,5310,18457
5369,18261,5866,4402,12001,23528,22779,15070,24117,16842,6868
5370,11535,16942,6298,24034,627,13537,20930,8917,12295,580
5371,7275,6848,15307,298,19215,7063,16838,5068,7138,1071
5372,3897,19073,23569,11597,24153,23106,10410,17050,8280,7669
5373,10994,9728,841,695,8460,4768,10718,4787,19083,12085
5374,13824,14088,14518,4966,11304,23285,4589,8520,142,5538
5375,3017,21414,12798,4986,22475,7118,7797,8559,23641,19557
5376,18680,23488,6191,4060,2946,4973,11229,18146,12615,12567
5377,16313,19270,20435,5967,11487,18490,20350,13392,18488,19970
5378,19193,20129,2597,15930,18726,8426,945,19748,14339,9964
5379,20962,18197,11061,1251,17196,12231,2055,16012,153,5002
5380,19706,10253,19274,22257,23468,13514,21534,17906,10756,22851
5381,22171,9930,22725,18446,7379,5472,12796,3127,2573,1915
5382,19340,3742,13884,21296,940,8344,18547,6818,3730,10598
5383,21964,19965,17242,8328,20952,3923,18066,5508,5503,22651
5384,19815,3652,2464,13379,17622,2113,6253,22860,14902,1887
5385,10871,5747,9230,2169,7688,21819,3794,23530,21483,5694
5386,7592,13888,9568,10422,15244,14084,10858,9460,4959,17991
5387,19441,10979,13038,14955,1409,17694,11130,4961,4667,23404
5388,7723,4661,4518,3595,8432,16331,16308,8324,4189,11659
5389,12131,9419,9840,23713,15653,13887,19932,10112,7887,7625
5390,11373,5157,7757,11056,20990,6945,18881,23878,11518,4279
5391,12974,22661,922,19687,2040,11708,301,8462,7534,15239
5392,7236,14274,21756,21373,12139,18461,16517,8586,10673,2402
5393,3416,18724,20387,13812,1775,8553,12432,19342,15077,6620
5394,4058,17239,9859,12647,12814,15845,3518,6621,7052,15517
5395,18327,5556,15744,12639,21273,17287,20579,19283,2433,20881
5396,9107,18535,17225,16821,375,12560,5590,21931,7695,2639
5397,18024,20532,18016,20560,11951,20118,4831,1650,1970,7598
5398,1815,9564,17835,8248,2859,221,22381,17326,19898,3325
5399,14129,15050,8934,20234,22290,24130,6757,15882,2043,13055
5400,12854,21306,7973,14687,13533,860,19516,17451,17710,16032
5401,24065,6402,1100,14610,16714,13040,20338,20218,6532,4290
5402,23587,11784,618,19626,19568,6469,3780,13907,17372,8438
5403,8851,999,19258,6145,12364,16692,8495,22488,6434,2405
5404,3605,1420,986,3334,20025,12329,9989,22800,11082,19776
5405,21043,780,3721,15428,9105,21625,12431,13398,9644,3618
5406,12616,3216,9548,17116,21306,13891,13533,1719,3522,8726
5407,11105,6489,19259,6973,11858,22588,19772,12947,4356,21709
5408,17611,7443,8717,16941,4950,15641,3715,13637,19732,17986
5409,17889,2026,15982,7175,1245,19230,10380,23802,12758,3291
5410,1190,1618,17181,22650,22183,8078,13417,10541,10715,21604
5411,24008,20412,7941,20760,8852,7393,13486,23926,8443,22711
5412,22480,1543,14432,8206,3996,19784,7539,12039,10222,17873
5413,20498,21642,9879,12815,14958,12125,15481,15690,5843,3323
5414,13763,13435,16966,20890,22997,23250,13882,22854,16273,11208
5415,8974,18766,8543,3556,11864,18820,10742,14068,5537,3303
5416,16372,9198,4095,21558,17296,16931,22417,17401,6263,1884
5417,20425,19956,299,23897,3709,1440,17905,11987,21048,210
5418,4405,16369,11039,11281,7314,13154,24222,9262,16311,24253
5419,8369,22752,15191,6061,3628,8480,17496,16795,3591,4931
5420,10103,6096,12145,12602,4369,21507,5553,21698,13113,20442
5421,16081,1441,19879,4312,7363,15033,8347,12816,9792,17943
5422,19165,16268,16686,14452,15813,15364,19547,10486,22810,16841
5423,17136,921,20194,1621,2064,9164,15485,5685,21075,22613
5424,4139,6136,4449,14616,16308,8324,8467,16331,8411,734
5425,20893,10250,18705,22178,18103,6628,13213,20450,2241,17687
5426,19170,4958,17197,14821,10452,11993,9094,17884,1747,9346
5427,23696,1334,4316,8445,9187,11860,7411,16647,17043,1190
5428,22423,754,13042,20684,8333,9076,22914,20783,1177,6397
5429,5702,8242,5899,17978,17629,13006,7419,14093,5770,23943
5430,21349,11849,11221,1173,966,22517,15289,8159,9152,10820
5431,18721,22790,23493,3787,1336,14547,11889,18679,5750,17723
5432,16234,11911,2185,19597,19600,18322,14727,11496,13021,2395
5433,16688,1788,24170,22794,16682,4092,4733,13732,8544,23020
5434,22180,3354,21822,14003,2863,313,3200,7036,6095,5927
5435,17062,19554,8341,21106,9089,9729,20995,8701,20624,16029
5436,646,12570,11024,23704,11106,8890,16493,14061,15470,14085
5437,20943,9368,24077,1021,402,10233,18698,16524,18647,16113
5438,17577,3380,22967,54,3055,21654,13661,21998,4911,4286
5439,21916,4893,16839,19213,17881,14695,3893,6507,13001,319
5440,2538,19824,20583,1000,7170,6058,19801,5779,11438,23385
5441,9707,18889,8412,7916,10920,720,23249,12963,9432,6393
5442,19082,8017,13988,5259,863,6656,18220,11279,1177,5140
5443,6051,15961,6866,320,2526,20542,15498,23318,20490,14402
5444,10600,23963,9461,22295,311,14298,9374,13464,6028,6431
5445,18861,7575,20956,17229,22759,17188,13869,17657,13145,4818
5446,12702,5889,9527,21044,12539,1049,22391,13454,6417,9138
5447,12548,17471,19891,19975,6549,1428,22499,1918,10856,907
5448,5558,6914,14134,15408,17695,21592,67,1272,19585,22163
5449,604,8147,23022,7919,14867,5854,5292,8578,5915,2048
5450,11186,7921,12170,14534,17837,2393,12867,13781,19730,7037
5451,21528,20858,14016,23296,2784,22070,6899,7351,3663,23298
5452,2100,11994,19366,1971,2700,16848,12886,14108,9581,23169
5453,15108,7242,1978,8361,6483,11702,23847,14277,20370,10594
5454,16551,19586,9215,7836,19238,17406,15767,1791,9058,11655
5455,11189,15959,9850,18919,15861,23371,13010,21948,23741,5227
5456,2310,10060,11768,13412,8843,17722,13481,13137,4473,15724
5457,3849,12149,4515,14721,23562,16973,20394,13842,3500,2599
5458,13622,6576,10436,9689,6315,3400,3584,15619,11346,15865
5459,24039,331,23247,22543,12256,18893,16223,4837,4981,23302
5460,1959,22942,6095,21767,22407,640,21785,13511,15074,11694
5461,17348,10076,5655,4451,15386,3524,1904,22785,19654,10727
5462,16814,2010,2529,21596,4411,10312,564,4222,13327,21263
5463,7293,5161,8787,2300,14772,11663,2797,12525,3061,18678
5464,9298,15667,17430,14445,1347,16730,19314,959,11296,16983
5465,4074,16820,9523,1660,19612,20713,22986,3938,12193,2202
5466,23014,19248,20920,18451,14804,6994,8827,6229,2168,23169
5467,19025,19514,11001,12009,14069,14886,7278,23819,18379,13020
5468,22034,19811,12308,8896,22902,17843,1122,5142,23353,1216
5469,11859,17519,23505,14783,11288,1931,3544,21683,20066,23646
5470,435,16066,3340,9679,17017,13802,24273,3895,21295,9318
5471,13080,8635,18430,13526,18588,22100,21909,23732,18038,1154
5472,22171,19077,24263,15304,4245,14329,5381,21501,21319,4309
5473,23643,13714,11208,22667,13911,8473,8534,7726,20969,14256
5474,17264,15514,18250,23672,276,12897,24248,9158,21036,21588
5475,3474,10149,24298,11530,7093,14833,23326,23277,16241,6883
5476,18516,8449,22519,13339,21575,10876,10608,6033,1283,7430
5477,11632,12213,15376,19473,7424,16898,23827,66,8307,15835
5478,9948,8898,4393,14435,8557,978,23923,123,10549,13147
5479,7264,14780,10425,10223,22253,9480,15857,15255,3341,16295
5480,18568,17442,22762,4932,6755,16788,16579,2239,10719,24257
5481,4015,19348,1830,14045,7431,1737,10688,9365,5898,20663
5482,22441,1300,2177,24074,4317,21326,6316,20553,8844,4385
5483,15424,11040,16760,8040,18980,6648,19097,13405,4711,11313
5484,10624,22209,19010,4301,12289,22333,19126,10231,3322,13674
5485,15818,21237,10287,21585,18478,19029,2876,6588,23988,9640
5486,4403,14143,24245,1737,1982,11198,7802,12253,24056,9365
5487,10411,3214,1587,6216,13272,14221,13069,11762,15259,10514
5488,1655,9129,15375,7394,3157,14904,12028,7231,12100,15960
5489,16627,23416,1523,4038,2136,812,22345,21,10952,100
5490,16478,2628,6050,21863,13624,20224,14680,19327,14227,5575
5491,8173,6236,9105,3618,15299,5405,23600,17512,21043,6650
5492,16323,22514,15791,21516,12664,16506,8152,23188,8131,2303
5493,1370,8971,23594,5691,22309,7268,13776,19721,10225,8172
5494,23576,5680,23667,1598,16343,1753,13531,16871,8160,7173
5495,18330,18164,23422,8626,16567,15150,13910,5290,7819,6881
5496,2400,7972,18315,1900,7928,403,5657,22766,19391,22569
5497,13706,23584,11420,5029,3864,7710,1091,4344,12370,23798
5498,8996,8385,11315,14642,21453,7843,16701,4968,23917,21194
5499,15351,15799,24274,21681,10435,391,10015,18614,17904,5877
5500,8988,6184,18690,3151,22395,20597,4021,21615,8269,5748
5501,5281,22702,22184,1866,22193,11315,14219,20461,4947,16269
5502,21039,11725,15525,10625,23183,21366,24049,17083,17646,9080
5503,19128,10342,3923,9787,2711,7703,5383,21964,17242,15309
5504,4445,5240,6243,14869,6987,1693,10695,10268,11753,21318
5505,23056,13115,7746,2758,9226,197,6608,17054,9258,746
5506,13243,7741,22176,13207,8062,10052,1099,9056,14384,12162
5507,21761,13399,15225,340,14972,20254,23915,9287,5204,12489
5508,18066,14741,1043,9531,20952,17242,18043,5383,17607,20871
5509,18669,23269,9604,15688,405,6144,16675,745,15802,10297
5510,2679,8218,21247,8873,18937,5550,15238,20672,3759,14173
5511,13033,19329,4183,6435,10070,21004,12769,7269,11906,1250
5512,6041,16797,14551,6859,21187,13544,23840,6232,15495,8872
5513,12470,21699,23531,11886,2944,20726,9580,23950,12055,23887
5514,15123,14540,14061,9047,3388,3972,11024,23704,10589,12894
5515,19334,8777,18491,9127,7535,16154,1753,8416,6214,599
5516,17659,15973,17587,13369,19333,16519,20268,4104,19900,20632
5517,21060,16183,14529,13056,23466,13820,23775,7368,21770,13656
5518,2391,1220,18884,12943,19350,489,8281,16924,6177,5293
5519,11324,14127,10478,14871,10620,19212,4951,13937,8764,11092
5520,21619,8387,13855,16846,9400,10853,7047,19211,7066,13498
5521,1125,522,19621,6299,24286,1863,6927,9479,3035,20958
5522,18534,8220,21647,21651,3009,1324,19,4650,12840,9688
5523,10996,5817,3175,11807,5760,22832,5188,1520,21852,2147
5524,10744,21559,19006,12804,10836,7213,5305,7668,17099,9433
5525,21835,17331,13926,8282,22869,7048,19890,14097,11374,17750
5526,2939,10261,17881,13643,7838,14660,21686,16629,19794,18355
5527,12293,21747,3746,13856,7087,1049,1384,21788,4011,13898
5528,12500,10587,6737,21923,13899,16508,5629,290,21102,2008
5529,16258,23127,21898,7053,17,11519,4104,15981,14806,10759
5530,10677,21972,22336,8504,739,7806,434,3955,11602,2751
5531,5044,18509,6632,6530,20083,4922,3324,15002,13453,16008
5532,359,693,20914,4365,7582,20540,9455,18035,11833,16575
5533,8924,18307,21906,1789,18361,9755,15738,6536,7618,6768
5534,653,8897,21336,2886,23911,9746,8690,2325,9696,19201
5535,3979,21904,12906,11193,14423,8546,83,6702,11585,18328
5536,15760,5245,10955,19644,14813,1396,23021,20927,15665,8254
5537,3556,18820,1888,16122,18966,3232,15804,4080,15517,14739
5538,11964,17708,13824,14088,11306,16158,5374,11304,895,20343
5539,11465,23100,6224,14436,18920,19992,16359,20299,16181,9333
5540,7833,1147,10508,17901,15497,12667,22482,7460,19766,10685
5541,23759,8012,18235,22297,12186,12977,2284,13173,15952,18751
5542,9070,10359,6065,2511,535,1603,20933,2868,7995,2034
5543,18910,8351,529,10596,1671,5768,23403,14383,7671,21735
5544,18853,21431,6907,23729,16290,19439,19398,17105,17217,19971
5545,12876,14431,13789,10674,19067,18351,3417,8671,19771,17476
5546,9781,13673,12396,2604,12127,18904,17194,11025,18061,3753
5547,22682,8622,501,17378,21861,12240,6998,22326,7788,1328
5548,11029,18384,13386,13156,15283,11651,2809,11182,9438,4166
5549,6856,19236,21198,830,12265,8625,16258,22697,23512,12649
5550,8218,10341,18210,8873,18929,3759,5510,2679,7034,15348
5551,19607,1800,21143,859,14762,11351,14177,2162,2955,2237
5552,24154,19825,12848,24113,19787,10308,798,5628,22095,17582
5553,17192,162,3990,52,20442,4369,5948,5420,13113,12602
5554,15118,13052,13315,15827,8033,17726,8401,14041,7806,20801
5555,11784,23587,9335,618,9532,14565,13292,5402,14442,16290
5556,5395,18327,20881,15744,21273,17287,17456,2278,7682,10868
5557,9379,18461,17952,9887,24040,4928,23970,7631,1005,22982
5558,5448,15408,17695,21592,22163,14134,6914,17352,1272,14439
5559,12937,8397,24026,4532,19244,9688,15152,23754,22680,4272
5560,3702,16453,22260,9942,20189,23108,6586,22271,2750,14876
5561,9853,22217,16817,15585,8433,21386,2947,20081,15087,17106
5562,7157,7590,4767,14742,12979,6014,5031,5130,87,7919
5563,1346,21038,8949,4363,20996,9780,2296,16403,2696,18101
5564,5336,18413,3157,20934,1655,3903,20857,14904,17206,12028
5565,9821,7448,23996,7676,23242,14083,441,771,16525,12400
5566,15968,23682,24278,12079,4220,17373,23270,7701,24164,4264
5567,7783,23210,3774,18497,14296,12090,21553,17676,3323,15539
5568,10687,8363,11754,15673,15398,1857,21928,13686,6991,10135
5569,10116,22707,22241,18393,2559,4024,7848,18866,13320,12658
5570,3273,5813,1944,4979,16034,22042,6717,14553,3537,4439
5571,14401,8146,20684,670,10519,7435,16968,17661,22382,132
5572,2433,3514,10799,20579,16558,2516,13700,14746,12223,16434
5573,6049,19773,3235,18418,20504,9421,21859,4877,23336,9937
5574,9420,19666,23817,20843,6634,5928,20005,22373,21380,12011
5575,18213,20224,19327,4937,2608,3183,19027,14120,5490,16478
5576,19672,13765,24234,7810,17319,23346,6172,20175,24288,8702
5577,12428,7818,16382,18369,7744,14280,3102,13901,15283,1112
5578,11185,1990,13000,10345,2245,15751,9324,717,621,20535
5579,5162,13666,3320,19834,8477,16891,1193,6531,9648,23325
5580,20707,7141,4307,9219,21853,13785,2198,20452,20139,11735
5581,16031,4579,1323,10726,9554,10365,15130,779,18579,19675
5582,6996,17034,13237,7552,8328,17961,12652,21964,17618,19965
5583,6924,2426,16539,21912,7374,8815,13813,6947,2446,10172
5584,23590,5679,5022,13123,15437,12238,19035,5027,3382,22502
5585,8945,11048,12447,10617,14019,13655,10778,15329,19395,20738
5586,18903,4988,18786,24192,9892,2217,18373,11547,21980,22980
5587,12692,12713,2281,21389,2308,17220,14554,5973,5324,15844
5588,3471,1624,11969,14880,21299,14423,8482,15490,11193,3979
5589,23483,19438,3749,10282,15069,5042,23923,7774,4393,978
5590,16059,6614,22106,16534,7695,5396,375,16821,19618,18535
5591,13921,7143,22925,1665,21979,12078,13284,15519,7872,7990
5592,6387,19401,17722,10753,13845,4399,18205,14670,800,22960
5593,12340,20468,4319,17395,13323,17351,1475,11637,13608,16202
5594,14268,23686,7655,7299,13641,1306,15901,2727,6534,1182
5595,5137,12493,16293,16209,9620,7719,5608,9717,12474,6685
5596,4888,3751,21678,15978,14974,264,6726,11361,12023,21727
5597,15107,12752,10532,8518,18270,15885,10290,18201,1399,11004
5598,15099,6960,17058,6265,6206,7109,11985,17516,4713,19628
5599,21254,22317,16237,21836,15354,10383,17846,21653,12905,2713
5600,2513,22732,8810,1922,23991,8627,15011,4442,12212,13825
5601,5058,3088,10111,23815,19386,17463,23910,14943,827,23258
5602,10584,11255,5743,5703,22555,4701,13762,13045,5322,7039
5603,16570,1109,13561,9446,6799,1885,17414,23890,10231,17879
5604,6802,8057,10776,7348,21565,11866,10233,9482,18906,11786
5605,7234,7280,21062,8268,12820,4890,23114,10494,23066,623
5606,23892,11051,4359,11312,2617,21537,13559,15570,17915,12827
5607,9603,5144,12724,19809,13215,14523,22190,24055,14399,7029
5608,20701,6685,9717,16209,4906,11269,5595,9883,23319,23535
5609,7481,3125,6487,15524,20317,13817,4337,4273,14363,19774
5610,7953,12081,8277,1165,8294,23395,14626,4783,17148,13157
5611,4291,31,8539,18599,15477,4495,20810,6078,1362,20106
5612,14668,10861,13759,22872,7120,5696,3623,5739,12842,11603
5613,19308,902,1267,21080,20058,8644,22293,22160,7709,3000
5614,19306,5074,15053,7259,17657,18126,8118,18861,24023,20956
5615,10412,14926,20068,3691,2800,23452,9641,13535,9566,16892
5616,18944,11492,23365,11956,18943,595,4081,8448,6611,18964
5617,22995,5026,19118,5757,19423,1302,15144,11180,4758,10417
5618,4654,13274,3435,3164,12295,2791,1563,15362,12084,16942
5619,3206,21716,7991,12038,21801,4565,4210,4766,3185,19518
5620,16041,1818,21059,15296,21882,9779,13287,3095,11724,5831
5621,3124,23076,245,22473,19925,587,16847,20379,13721,9910
5622,10889,22957,13345,17082,22844,15568,20223,8349,11829,23705
5623,10922,12249,14941,15366,14503,9297,473,17828,7621,10941
5624,17505,21583,4644,10811,10204,20506,22035,11179,19492,12473
5625,2790,4094,1679,12233,18652,2218,16340,2484,4176,8907
5626,6466,13109,17857,16805,24220,19064,404,22215,5045,4180
5627,20949,23635,18038,14594,19242,20688,18854,8439,12189,11935
5628,22095,19825,24113,24154,23760,5552,332,10308,23429,8487
5629,22263,3976,23973,6737,5528,21102,8210,11629,10587,5238
5630,21792,9927,13658,23391,2655,176,4761,15713,5222,15201
5631,6383,21969,12491,18782,6524,19604,15636,12042,4674,13743
5632,10760,4319,1349,18082,17106,20522,7403,1004,2096,9071
5633,23664,16203,15962,16656,11055,12224,23079,6708,8533,23223
5634,7978,487,6968,21977,3911,18860,4653,24147,4030,19300
5635,3813,17462,19530,19459,12911,8700,6124,14311,9377,19807
5636,8322,15038,3492,19179,14611,12483,10972,14254,10621,6626
5637,16592,21279,15188,23655,16757,9908,18929,22665,15384,17780
5638,6772,15310,8298,3604,20970,11890,13149,19673,7807,1119
5639,22252,7712,15871,8100,2514,8775,10474,9094,18123,78
5640,9470,12917,1640,3467,5981,5117,3723,2625,10601,1971
5641,21134,14582,11574,22583,10091,21892,12678,1168,20541,5875
5642,9610,159,24193,11727,9325,18722,11405,17467,12738,12441
5643,9013,15459,8505,8718,12288,5017,10157,18873,312,13934
5644,9104,4486,411,12756,11783,4978,23557,9992,18961,10765
5645,15496,20875,14247,19806,12172,17051,6363,20722,14897,3370
5646,3173,18987,18979,22944,17791,10373,9474,21742,5973,18796
5647,6609,2223,9931,22963,10484,23428,3248,13211,7844,13046
5648,3662,7620,2499,9650,20937,15480,484,7634,4045,15927
5649,23291,14094,18914,23477,24107,6289,11038,10682,21826,9200
5650,22751,879,23728,8506,12903,6205,20127,11207,18928,12401
5651,1568,20246,17143,10124,13127,450,5687,7562,23693,24168
5652,5827,6156,12160,4792,22821,24035,6518,2648,19209,21978
5653,8594,14002,24168,10747,21018,20246,20334,4304,17143,4282
5654,15965,22765,9186,6778,2502,6548,12252,8181,14623,13554
5655,5461,15386,4451,17348,10076,5804,13829,16469,14523,3524
5656,7295,10019,13181,1259,5802,17912,14302,5966,20652,24203
5657,19391,22569,20729,403,7972,19396,5496,2400,850,1900
5658,6909,10813,20400,11141,10315,9649,15814,10470,135,13395
5659,22164,4219,22059,16060,11726,10473,18366,15340,7439,1725
5660,12046,2542,6433,183,3358,1281,9275,12238,22389,18507
5661,1062,16266,17508,6735,24133,6967,17553,7291,8653,2758
5662,10147,2046,22369,8937,5346,20220,214,7402,17541,14784
5663,22455,17406,10127,19238,939,3026,1791,22696,16160,2213
5664,19846,13776,22309,16653,42,19121,7202,11244,4059,10792
5665,24177,13405,837,277,11059,1912,24101,20929,15424,18746
5666,6204,21494,8788,20162,12120,5701,1638,18857,9878,4
5667,17623,18601,5693,3388,11898,16062,15530,14864,9047,3972
5668,21629,1374,2463,18811,11774,2277,14368,11472,15913,2889
5669,19218,2418,16456,14835,21002,6756,23481,23742,14875,12845
5670,5154,2439,17048,23021,5352,5041,16979,5270,23971,13186
5671,3026,15181,11098,4089,12250,16160,22696,5663,13188,939
5672,20226,2836,8948,14447,12720,23181,3912,17799,9493,4544
5673,7237,9286,16624,11330,2876,15660,20739,4865,1550,21042
5674,23156,12438,21574,23449,3027,20751,14759,9251,5247,20029
5675,12556,226,5236,14726,17616,17034,12652,3463,17250,9426
5676,7532,4361,18508,4867,13578,1397,16094,7885,23906,12859
5677,21075,4394,7660,18186,16417,1483,8773,21052,921,17714
5678,21606,11230,3359,16119,15555,22036,13198,8835,13436,4218
5679,14975,10670,5584,11988,20995,21106,18620,20752,614,6652
5680,23576,8160,5494,1598,16871,23667,22028,16343,2951,5807
5681,12485,1587,1454,20095,13189,14221,7651,20619,5723,1751
5682,3521,5160,7886,9372,18452,12945,18400,8887,19482,14272
5683,9894,8300,13223,21106,4995,18104,17604,15202,14975,20832
5684,2741,1899,12960,14920,4481,8585,10607,22424,7664,21817
5685,1621,10230,22613,15036,17136,23122,15485,20194,13786,17633
5686,5020,15742,3002,18440,497,18623,4725,7152,15622,22158
5687,6651,16881,12777,18755,4923,20246,5651,3007,1568,10808
5688,23342,12260,2396,1134,17032,10346,14598,19816,2504,21472
5689,12168,12816,20785,6128,10954,11840,4032,16081,22098,15033
5690,7604,18091,4085,21786,8470,5098,11944,16564,23194,554
5691,10225,8172,20702,5493,21942,14397,8971,1370,19374,7268
5692,3983,3313,19886,3101,21744,14597,4815,23330,15347,22756
5693,13600,20537,17623,5667,15779,12237,8798,10589,10323,22380
5694,16231,22387,21819,7111,17018,1269,21138,1912,3513,17629
5695,16500,6078,23838,4276,23112,8308,3166,6300,22694,3997
5696,14922,18796,13495,10861,14668,5612,5856,17791,14356,13759
5697,21931,23287,16289,23227,22534,23723,9107,16821,17760,7695
5698,8689,2033,22280,16633,22575,9003,2057,1981,14393,5958
5699,12026,3312,21572,13908,15104,7404,3275,14391,6043,1550
5700,12344,16634,4021,8904,23088,12839,7396,6263,9806,21615
5701,6166,6204,19078,1638,10750,5666,6747,7611,4969,960
5702,5899,5429,8242,17629,23943,17978,13006,7419,13475,1269
5703,5743,22641,10584,5602,15879,18473,15629,11255,14205,21587
5704,3909,14533,17693,14375,3552,14469,16969,24143,19999,13783
5705,6845,2157,3115,222,12087,15373,7484,23764,13699,1261
5706,3670,11572,12946,23714,13769,16069,16769,19769,18991,17
5707,13693,12125,16719,16866,11591,15481,7218,2099,9683,14456
5708,5226,7918,22676,7368,7567,1218,16467,1880,2890,9422
5709,17535,5204,3498,6803,7581,16344,5010,13399,5077,18296
5710,14155,9455,2719,11261,18651,7330,18744,9398,10801,11418
5711,4573,2575,5059,9520,6827,892,14253,2729,21776,7665
5712,23143,2442,14573,10400,14861,12113,21578,13818,20811,21561
5713,20344,10609,14717,10034,14906,22988,2471,22330,9791,7640
5714,4213,15211,18946,5012,15637,23325,1895,397,10,22673
5715,10988,2598,6624,9036,13433,3221,15757,19336,847,4388
5716,220,11083,12254,2094,8927,17416,12825,13685,9350,9873
5717,11294,19540,1711,21649,21512,1650,361,88,977,253
5718,3824,4647,22875,19347,3599,10622,6220,11034,1533,22277
5719,23230,15693,24075,12817,20170,9257,23856,23831,15726,12019
5720,18149,9292,21504,20314,6599,17704,14620,21170,686,20103
5721,456,4826,6823,19264,24189,21105,23441,21307,20257,4434
5722,21158,14295,1082,6832,17590,12875,10682,24107,2196,19901
5723,1751,1454,12485,20095,16251,6322,23691,20584,23540,5681
5724,10487,4775,11996,3484,15214,23522,13511,433,9038,1549
5725,11451,8311,16555,20640,15477,13227,31,21754,18262,17584
5726,18297,19004,6145,8209,22488,12364,23470,21154,8495,10665
